What band did both Delores Holmes and an inductee to the Rock and Roll Hall of Fame sing in?	The Reflections	E Street Band
What band did both Delores Holmes and an inductee to the Rock and Roll Hall of Fame sing in?	The Holmes Brothers	E Street Band
What band did both Delores Holmes and an inductee to the Rock and Roll Hall of Fame sing in?	Bruce Springsteen Band	E Street Band
What do the Church of St. Mary of the Spring and Hagia Irene have in common?	church	Greek Eastern Orthodox church
What do the Church of St. Mary of the Spring and Hagia Irene have in common?	unanswerable	Greek Eastern Orthodox church
What do the Church of St. Mary of the Spring and Hagia Irene have in common?	church	Greek Eastern Orthodox church
What is both Grimaldi's Pizzeria and Papa Gino's primary menu item?	pizza	pizzas
What is both Grimaldi's Pizzeria and Papa Gino's primary menu item?	pizzas	pizzas
What is both Grimaldi's Pizzeria and Papa Gino's primary menu item?	pizza	pizzas
What is the date of the reissue of one of Rhihanna's album that features three newly recorded songs and a DVD showing exclusive behind-the-scenes footage of Rihanna's worldwide tour that was the second overall and first world concert tour by Rihanna?	June 9, 2008	June 2, 2008
What is the date of the reissue of one of Rhihanna's album that features three newly recorded songs and a DVD showing exclusive behind-the-scenes footage of Rihanna's worldwide tour that was the second overall and first world concert tour by Rihanna?	November 27, 2016	June 2, 2008
What is the date of the reissue of one of Rhihanna's album that features three newly recorded songs and a DVD showing exclusive behind-the-scenes footage of Rihanna's worldwide tour that was the second overall and first world concert tour by Rihanna?	June 9, 2008	June 2, 2008
What is the global rank by population of the city that Daewoong Pharmaceutical Co., Ltd is based in?	fourth largest	world's 16th largest city
What is the global rank by population of the city that Daewoong Pharmaceutical Co., Ltd is based in?	sixth	world's 16th largest city
What is the global rank by population of the city that Daewoong Pharmaceutical Co., Ltd is based in?	16th largest	world's 16th largest city
What is the name of the man who was partners with the electrical engineer that was awarded the Nobel Prize in Physics in December 2000?	Walter Houser Brattain	Robert Noyce
What is the name of the man who was partners with the electrical engineer that was awarded the Nobel Prize in Physics in December 2000?	Robert Noyce	Robert Noyce
What is the name of the man who was partners with the electrical engineer that was awarded the Nobel Prize in Physics in December 2000?	William Bradford Shockley Jr	Robert Noyce
What is the name of the role that Cleo Demetriou played in the series So Awkward ? 	Lily Hampton	Lily Hampton
What is the name of the role that Cleo Demetriou played in the series So Awkward ? 	Lily Hampton	Lily Hampton
What is the name of the role that Cleo Demetriou played in the series So Awkward ? 	Lily Hampton	Lily Hampton
What is the name of the town linked by rail to Kendal, named after a lake of the same name?	Lake Windermere	Windermere, Cumbria
What is the name of the town linked by rail to Kendal, named after a lake of the same name?	Lake Coniston	Windermere, Cumbria
What is the name of the town linked by rail to Kendal, named after a lake of the same name?	Windermere	Windermere, Cumbria
What is the population of the city which  Deryl Dedmon came from 	4,479	21,705 at the 2010 census
What is the population of the city which  Deryl Dedmon came from 		21,705 at the 2010 census
What is the population of the city which  Deryl Dedmon came from 	5,392	21,705 at the 2010 census
What island in the center of Pearl Harbor is connected to the O'ahu by a floating bridge?	no	Ford Island
What island in the center of Pearl Harbor is connected to the O'ahu by a floating bridge?	unanswerable	Ford Island
What island in the center of Pearl Harbor is connected to the O'ahu by a floating bridge?	unanswerable	Ford Island
What kind of group does Josey Scott and Kurt Cobain have in common?	band	band
What kind of group does Josey Scott and Kurt Cobain have in common?	band	band
What kind of group does Josey Scott and Kurt Cobain have in common?	rock band	band
What kind of novelists were both Robert Stone and Truman Capote?	author	American
What kind of novelists were both Robert Stone and Truman Capote?	American	American
What kind of novelists were both Robert Stone and Truman Capote?	American	American
What magazine has been contributed to by the poet who created the album "The Nikki Giovanni Poetry Collection"?	unanswerable	PEN America
What magazine has been contributed to by the poet who created the album "The Nikki Giovanni Poetry Collection"?	unanswerable	PEN America
What magazine has been contributed to by the poet who created the album "The Nikki Giovanni Poetry Collection"?	Bandwagon	PEN America
What national team has the brother of Arturas Javtokas been a member of since 2004?	unanswerable	Lithuanian
What national team has the brother of Arturas Javtokas been a member of since 2004?	unanswerable	Lithuanian
What national team has the brother of Arturas Javtokas been a member of since 2004?	unanswerable	Lithuanian
What novella was "Eyes Wide Shut," starring Vinessa Elizabeth Shaw, based on?	Midnight House	"Traumnovelle" ("Dream Story")
What novella was "Eyes Wide Shut," starring Vinessa Elizabeth Shaw, based on?	Traumnovelle	"Traumnovelle" ("Dream Story")
What novella was "Eyes Wide Shut," starring Vinessa Elizabeth Shaw, based on?	Traumnovelle	"Traumnovelle" ("Dream Story")
What river does Waterloo Bridge and London Eye have in common?	River Thames	Thames
What river does Waterloo Bridge and London Eye have in common?	River Thames	Thames
What river does Waterloo Bridge and London Eye have in common?	River Thames	Thames
What river runs near the tidal island of Eilean Tioram?	River Moidart	River Shiel
What river runs near the tidal island of Eilean Tioram?	unanswerable	River Shiel
What river runs near the tidal island of Eilean Tioram?	unanswerable	River Shiel
What role did Julianne Moore play in the 2002 Oscar winning movie?	Francesca "Frankie" Reed	emotionally troubled women
What role did Julianne Moore play in the 2002 Oscar winning movie?	emotionally troubled women	emotionally troubled women
What role did Julianne Moore play in the 2002 Oscar winning movie?	Marian Wyman	emotionally troubled women
What role did the actor who played Colonel Sherman T. Potter in "M*A*S*H" play in "Kentucky Jones"	Cottonwood Goss	Seldom Jackson
What role did the actor who played Colonel Sherman T. Potter in "M*A*S*H" play in "Kentucky Jones"	Seldom Jackson	Seldom Jackson
What role did the actor who played Colonel Sherman T. Potter in "M*A*S*H" play in "Kentucky Jones"	Seldom Jackson	Seldom Jackson
What running back ended his career in 2006 and was one of the rushers Matt O'Dwyer blocked for?	Curtis Martin	Curtis Martin
What running back ended his career in 2006 and was one of the rushers Matt O'Dwyer blocked for?	Curtis Martin	Curtis Martin
What running back ended his career in 2006 and was one of the rushers Matt O'Dwyer blocked for?	Corey Dillon	Curtis Martin
What series did William Hopke play in for the Detroit Tigers which were founded in 1901?	unanswerable	1909 Cuban-American Major League Clubs Series
What series did William Hopke play in for the Detroit Tigers which were founded in 1901?	unanswerable	1909 Cuban-American Major League Clubs Series
What series did William Hopke play in for the Detroit Tigers which were founded in 1901?	unanswerable	1909 Cuban-American Major League Clubs Series
What team won the XLII super bowl in their 48th overall season?	New York Giants	2007 New England Patriots
What team won the XLII super bowl in their 48th overall season?	New York Giants	2007 New England Patriots
What team won the XLII super bowl in their 48th overall season?	Pittsburgh Steelers	2007 New England Patriots
What television show was,based,on an 1908 novel by Lucy Maud Montgomery?   Anne.	Anne of Green Gables	Anne
What television show was,based,on an 1908 novel by Lucy Maud Montgomery?   Anne.	Anne of Green Gables	Anne
What television show was,based,on an 1908 novel by Lucy Maud Montgomery?   Anne.	Anne	Anne
What type of community does Bob Hope Airport and Boeing Field have in common?	public	public
What type of community does Bob Hope Airport and Boeing Field have in common?	public	public
What type of community does Bob Hope Airport and Boeing Field have in common?	public	public
What village in Nassau County, New York with a name meaning "a pleasant place" is represented by Kathleen Rice in the United States House of Representatives?	North Massapequa	Mineola
What village in Nassau County, New York with a name meaning "a pleasant place" is represented by Kathleen Rice in the United States House of Representatives?	Sea Cliff	Mineola
What village in Nassau County, New York with a name meaning "a pleasant place" is represented by Kathleen Rice in the United States House of Representatives?	Mineola	Mineola
What was the first film scored by the man who composed the soundtrack for Udhayam NH4?	Veyyil	Veyyil
What was the first film scored by the man who composed the soundtrack for Udhayam NH4?	unanswerable	Veyyil
What was the first film scored by the man who composed the soundtrack for Udhayam NH4?	Punaradhivasam	Veyyil
What was the nickname of Judy Lewis's father?	unanswerable	"The King of Hollywood"
What was the nickname of Judy Lewis's father?	Rudy	"The King of Hollywood"
What was the nickname of Judy Lewis's father?	Clark Gable	"The King of Hollywood"
When did Henrietta Ponsonby's father die?	1670-June-30	31 October 1783
When did Henrietta Ponsonby's father die?	1649-January-30	31 October 1783
When did Henrietta Ponsonby's father die?	31 October 1783	31 October 1783
When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?	March 1, 1962	June 22, 1953
When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?	October 3, 1946	June 22, 1953
When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?	October 29, 1945	June 22, 1953
When was the Swiss author and dramatist died who's novel is "A Dangerous Game"?	14 December 1990	14 December 1990
When was the Swiss author and dramatist died who's novel is "A Dangerous Game"?	29 September 2015	14 December 1990
When was the Swiss author and dramatist died who's novel is "A Dangerous Game"?		14 December 1990
When would be the professional wrestling video game release in which Mark Henry will appear as "legend"?	2018	October 17, 2017
When would be the professional wrestling video game release in which Mark Henry will appear as "legend"?	October 2017	October 17, 2017
When would be the professional wrestling video game release in which Mark Henry will appear as "legend"?	October 17, 2017	October 17, 2017
Where did Henri Christophe and other slaves hold an uprising from 1791 to 1804 that led to the founding of a state which was both free from slavery and ruled by non-whites and former captives?	Saint-Domingue	Saint-Domingue
Where did Henri Christophe and other slaves hold an uprising from 1791 to 1804 that led to the founding of a state which was both free from slavery and ruled by non-whites and former captives?	Saint-Domingue	Saint-Domingue
Where did Henri Christophe and other slaves hold an uprising from 1791 to 1804 that led to the founding of a state which was both free from slavery and ruled by non-whites and former captives?	Saint-Domingue	Saint-Domingue
Where does the city situated where Kellyville Ridge is located?	Carter County, Montana	on the Cumberland Plain
Where does the city situated where Kellyville Ridge is located?	Glacier County, Montana	on the Cumberland Plain
Where does the city situated where Kellyville Ridge is located?	Carter County, Montana	on the Cumberland Plain
Where was the music festival Billy McFarland was charged with wire fraud for supposed to take place?	Great Exuma	Great Exuma
Where was the music festival Billy McFarland was charged with wire fraud for supposed to take place?	Penn's Cave & Wildlife Park in Centre Hall, Pennsylvania	Great Exuma
Where was the music festival Billy McFarland was charged with wire fraud for supposed to take place?	Manhattan	Great Exuma
Which Arab World's car was  used in a  American action film directed by F. Gary Gray and written by Chris Morgan?	Djimon Hounsou	Lykan Hypersport
Which Arab World's car was  used in a  American action film directed by F. Gary Gray and written by Chris Morgan?	Djimon Hounsou	Lykan Hypersport
Which Arab World's car was  used in a  American action film directed by F. Gary Gray and written by Chris Morgan?	Arab	Lykan Hypersport
Which Austrian Chancellor does Jörg Leichtfried serve under?	Christian Kern	Christian Kern
Which Austrian Chancellor does Jörg Leichtfried serve under?	Christian Kern	Christian Kern
Which Austrian Chancellor does Jörg Leichtfried serve under?	Christian Kern	Christian Kern
Which German project recorded a song that featured vocals by a duo from Silverdale, England?	Tokio Hotel	Enigma
Which German project recorded a song that featured vocals by a duo from Silverdale, England?	Tokio Hotel	Enigma
Which German project recorded a song that featured vocals by a duo from Silverdale, England?	Godflesh	Enigma
Which brother of John F. Kennedy had a memoir released September 14, 2009?	Edward M. Kennedy	Ted Kennedy
Which brother of John F. Kennedy had a memoir released September 14, 2009?	unanswerable	Ted Kennedy
Which brother of John F. Kennedy had a memoir released September 14, 2009?	John Fitzgerald Kennedy Jr.	Ted Kennedy
Which building near Piazza San Fedele is the world's oldest shopping mall?	Trajan's Market	Galleria Vittorio Emanuele II
Which building near Piazza San Fedele is the world's oldest shopping mall?	Palazzo Marino	Galleria Vittorio Emanuele II
Which building near Piazza San Fedele is the world's oldest shopping mall?	Alabang Town Center	Galleria Vittorio Emanuele II
Which feature film was released earlier, One Magic Christmas or Muppet Treasure Island?	One Magic Christmas	One Magic Christmas
Which feature film was released earlier, One Magic Christmas or Muppet Treasure Island?	Muppet Treasure Island	One Magic Christmas
Which feature film was released earlier, One Magic Christmas or Muppet Treasure Island?	Treasure Island	One Magic Christmas
Which has more members, Dada or Alt-J?	Alt-J	Alt-J
Which has more members, Dada or Alt-J?	Alt-J	Alt-J
Which has more members, Dada or Alt-J?	Alt-J	Alt-J
Which is a university in Pennsylvania, University of New Haven or Carnegie Mellon University?	Carnegie Mellon University	Carnegie Mellon University
Which is a university in Pennsylvania, University of New Haven or Carnegie Mellon University?	Carnegie Mellon University	Carnegie Mellon University
Which is a university in Pennsylvania, University of New Haven or Carnegie Mellon University?	Carnegie Mellon University	Carnegie Mellon University
Which musician was a member of the rock band Silverchair and signed under Eleven: A Music Company?	Daniel Johns	Daniel Paul Johns
Which musician was a member of the rock band Silverchair and signed under Eleven: A Music Company?	Daniel Johns	Daniel Paul Johns
Which musician was a member of the rock band Silverchair and signed under Eleven: A Music Company?	Chris Stapleton	Daniel Paul Johns
Which professional baseball player and National 1993 Baseball Hall of Fame inductee is featured in the Greatest Sports Legends anthology? 	Dave Winfield	Reginald Martinez "Reggie" Jackson
Which professional baseball player and National 1993 Baseball Hall of Fame inductee is featured in the Greatest Sports Legends anthology? 	Reggie Jackson	Reginald Martinez "Reggie" Jackson
Which professional baseball player and National 1993 Baseball Hall of Fame inductee is featured in the Greatest Sports Legends anthology? 	Maurice Samuel "Mo" Vaughn	Reginald Martinez "Reggie" Jackson
Which record producer from Stockbridge, Georgia is the lead singer of Collective Soul?	Tomás Doncker	Edgar Eugene Roland, Jr.
Which record producer from Stockbridge, Georgia is the lead singer of Collective Soul?	Ed Roland	Edgar Eugene Roland, Jr.
Which record producer from Stockbridge, Georgia is the lead singer of Collective Soul?	Chris Stapleton	Edgar Eugene Roland, Jr.
Which tour did The Beatles release their album Dark Horse?	unanswerable	American tour
Which tour did The Beatles release their album Dark Horse?	Dark Horse Tour	American tour
Which tour did The Beatles release their album Dark Horse?	Dark Horse	American tour
Which two occupations does Ronnie Dunn and Annie Lennox have in common?	singer-songwriter	singer, songwriter
Which two occupations does Ronnie Dunn and Annie Lennox have in common?	singer	singer, songwriter
Which two occupations does Ronnie Dunn and Annie Lennox have in common?	singer	singer, songwriter
Which university is this American philosopher, theologian, and Christian apologist, who supports theistic science, professor at?	unanswerable	Biola University
Which university is this American philosopher, theologian, and Christian apologist, who supports theistic science, professor at?	unanswerable	Biola University
Which university is this American philosopher, theologian, and Christian apologist, who supports theistic science, professor at?	Biola University	Biola University
Which was formed first, Noori or Test Icicles?	Noori	Noori
Which was formed first, Noori or Test Icicles?	Noori	Noori
Which was formed first, Noori or Test Icicles?	Noori	Noori
Which was released first, Gasland or To Shoot an Elephant?	To Shoot an Elephant	To Shoot an Elephant
Which was released first, Gasland or To Shoot an Elephant?	Gasolin'	To Shoot an Elephant
Which was released first, Gasland or To Shoot an Elephant?	To Shoot an Elephant	To Shoot an Elephant
Who has written more #1 songs, Chris DeStefano or Brett Eldredge?	Chris DeStefano	Christopher Michael "Chris" DeStefano
Who has written more #1 songs, Chris DeStefano or Brett Eldredge?	Chris DeStefano	Christopher Michael "Chris" DeStefano
Who has written more #1 songs, Chris DeStefano or Brett Eldredge?	Chris DeStefano	Christopher Michael "Chris" DeStefano
Who is older, Simon Neil or Michael McKean?	Michael McKean	Michael John McKean
Who is older, Simon Neil or Michael McKean?	Michael McKean	Michael John McKean
Who is older, Simon Neil or Michael McKean?	Simon Alexander Neil	Michael John McKean
Who is the host of Wall of Fame known for his partnership with?	Matthew Richard Lucas	Matt Lucas
Who is the host of Wall of Fame known for his partnership with?	Matt Lucas	Matt Lucas
Who is the host of Wall of Fame known for his partnership with?	Jack Dee	Matt Lucas
Who stars in the title role of a Netflix show co-created by Robert Carlock?	Kimmy Schmidt	Ellie Kemper
Who stars in the title role of a Netflix show co-created by Robert Carlock?	Ellie Kemper	Ellie Kemper
Who stars in the title role of a Netflix show co-created by Robert Carlock?	Kimmy Schmidt	Ellie Kemper
Who was born first, Connie Willis or Margaret Landon?	Margaret St. Clair	Margaret Landon
Who was born first, Connie Willis or Margaret Landon?	Margaret Landon	Margaret Landon
Who was born first, Connie Willis or Margaret Landon?	Margaret St. Clair	Margaret Landon
Who was the chief executive officer of the second largest US car rental company by sales?	Scott T. Ford	Robert L. Stone
Who was the chief executive officer of the second largest US car rental company by sales?	unanswerable	Robert L. Stone
Who was the chief executive officer of the second largest US car rental company by sales?	Scott Griffith	Robert L. Stone
Whose death dramatized in a stage play helped end the death penalty in Australia?	Jean Lee	Ronald Ryan
Whose death dramatized in a stage play helped end the death penalty in Australia?	Ronald Ryan	Ronald Ryan
Whose death dramatized in a stage play helped end the death penalty in Australia?	William Nicholson	Ronald Ryan
which  Indian businessman and politician owns Mabula Game Reserve 	Vijay Mallya	Vijay Vittal Mallya
which  Indian businessman and politician owns Mabula Game Reserve 	no	Vijay Vittal Mallya
which  Indian businessman and politician owns Mabula Game Reserve 	Vijay Mallya	Vijay Vittal Mallya
